qid,lamp_num,generator_name,ranker,rerank_method,pl_alpha,pl_randmmr_lambda_low,pl_randmmr_lambda_high,expected_utility,max_utility,min_utility,avg_ild_jaccard,ee_disparity,ee_relevance,ee_difference,n_lists
51904,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.10098329008419896,0.285714281122449,0.0,0.639469534326825,0.216,0.4,0.211294,10
51905,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.0,0.0,0.0,0.6710545259374842,0.22,0.22562,0.333228,10
51906,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.018559217939713275,0.1538461491124262,0.0,0.7021449307055123,0.212,0.14902,0.427638,10
51907,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.012499999570312517,0.12499999570312517,0.0,0.6452863669912994,0.22,0.12,0.4,10
51908,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.00994535483388517,0.06666666486666671,0.0,0.6927296006888254,0.224,0.26,0.315429,10
51909,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.0,0.0,0.0,0.6526140273367941,0.22,0.08,0.53,10
51910,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.002941176359861596,0.02941176359861596,0.0,0.7008913491055357,0.2,0.22562,0.320886,10
51911,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.04198356687737931,0.266666661688889,0.0,0.6710056959214264,0.228,0.18,0.434,10
51912,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.04844570248174773,0.36363635900826446,0.0,0.6564420275777287,0.224,0.18,0.432,10
51913,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.13444444201929015,0.3999999950000001,0.0,0.6846047793793485,0.212,0.26,0.301333,10
51914,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.029635103773783096,0.10526315357340738,0.0,0.6382730710079332,0.232,0.28,0.297,10
51915,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.2222222172839507,0.22222221728395072,0.22222221728395072,0.5663368434325069,0.416,0.84,0.166909,10
51916,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.15886771277814118,0.3999999950222222,0.027397258540063914,0.6980764469186438,0.444,0.172308,0.531862,10
51917,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.030425961830659747,0.03448275676575515,0.0294117630968859,0.5760311920928581,0.432,0.92,0.155478,10
51918,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.02857142797911354,0.2499999957031251,0.0,0.565365089565345,0.428,0.28,0.365333,10
51919,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.0,0.0,0.0,0.5790849751714643,0.412,0.401818,0.298714,10
51920,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.04401942864529447,0.4074074041632374,0.0,0.595949510234268,0.412,0.62,0.20825,10
51921,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.9999999949999999,0.999999995,0.999999995,0.02985074626865669,0.628,1.0,0.11925,10
51922,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.9999999949999999,0.999999995,0.999999995,0.02985074626865669,0.628,1.0,0.11925,10
51923,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.9999999949999999,0.999999995,0.999999995,0.02985074626865669,0.712,1.0,0.177,10
51925,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.29999999850000003,0.999999995,0.0,0.746148064793609,0.224,0.14,0.449455,10
51926,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.19999999500000015,0.19999999500000015,0.19999999500000015,0.837740736956001,0.244,0.9,0.137469,10
51927,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.21828265316787623,0.999999995,0.0,0.7469676677021588,0.24,0.14,0.458182,10
51928,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.21853866955077436,0.999999995,0.0,0.7471176120563573,0.24,0.14,0.458182,10
51930,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.0,0.0,0.0,0.7471719490467826,0.244,0.0,0.521573,10
51931,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.29999999850000003,0.999999995,0.0,0.733185714289389,0.216,0.14,0.445091,10
51932,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.0,0.0,0.0,0.7923692054565621,0.2,0.18,0.383333,10
51934,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.4047619001346373,0.5714285673469389,0.33333332847222225,0.7567119284008392,0.22,0.0,0.506742,10
51935,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.0,0.0,0.0,0.7220674364008127,0.228,0.02,0.594,10
51936,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.37499999803125,0.999999995,0.0,0.7380559326003158,0.216,0.16,0.426909,10
51937,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.04120813257454118,0.18181817685950424,0.0,0.7426800966202727,0.236,0.26,0.307765,10
51938,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.9999999949999999,0.999999995,0.999999995,0.04347826086956519,0.612,1.0,0.074667,10
51939,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.9999999949999999,0.999999995,0.999999995,0.04347826086956519,0.628,1.0,0.085333,10
51940,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.9999999949999999,0.999999995,0.999999995,0.04347826086956519,0.64,1.0,0.093333,10
51941,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.0,0.0,0.0,0.839348998694286,0.24,0.064748,0.46978,10
51942,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.0,0.0,0.0,0.8476878267309444,0.248,0.136634,0.366888,10
51944,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.0,0.0,0.0,0.8865551057144019,0.26,0.0,0.45861,10
51948,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.01999999968,0.19999999680000002,0.0,0.8965350604135223,0.228,0.08,0.534,10
51949,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.017017543298344123,0.0999999968000001,0.0,0.8245075367942274,0.268,0.3,0.315143,10
51950,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.015061057570191822,0.09090908590909119,0.0,0.8406793990979187,0.26,0.18,0.406154,10
51951,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.032163741513200686,0.11111110709876558,0.0,0.8934603591259374,0.24,0.06,0.506667,10
51952,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.0,0.0,0.0,0.8137948541007598,0.284,0.04,0.602,10
51955,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.08508453836719186,0.1999999970055556,0.0,0.5741466168730947,0.168,0.42,0.166857,10
51957,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.02091774823346048,0.11999999731200006,0.0,0.5975773314285857,0.164,0.78,0.101586,10
51958,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.19649137819765633,0.999999995,0.0,0.5863101422297277,0.164,0.34,0.201143,10
51959,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.07253432613070962,0.3571428542091837,0.0,0.6158678952415851,0.16,0.76,0.103333,10
51961,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.05394179749947221,0.2857142808163266,0.0,0.597939368773637,0.156,0.38,0.167667,10
51963,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.24643274572633786,0.5555555508024692,0.0,0.6103632710954021,0.168,0.14,0.274154,10
51964,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.13843547053270178,0.19999999580000008,0.07142856767857161,0.6170424489402423,0.18,0.3,0.217931,10
51965,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.20566065535487024,0.5454545404958678,0.026315788019390662,0.5784849827694798,0.156,0.44,0.150857,10
51966,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.05981830836619313,0.30188678988964046,0.0,0.5736797491024628,0.18,0.64,0.123902,10
51967,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.06616546228581763,0.2857142816326531,0.0,0.582748948630808,0.184,0.049817,0.501403,10
51968,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.5112887070619381,0.999999995,0.266666661688889,0.6010750537558399,0.18,0.16,0.388333,10
51970,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.2074696515443267,0.3529411716262976,0.0,0.6145479646607376,0.18,0.38,0.191111,10
51971,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.1722453687509071,0.4666666627555556,0.0,0.5909334197063257,0.18,0.42,0.176552,10
51972,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.043097642186376975,0.33333332847222225,0.0,0.5850439731025596,0.16,0.34,0.185,10
51973,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.10280909138364455,0.2857142816326531,0.0,0.6079827603397298,0.18,0.28,0.232,10
51975,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.08343052436398231,0.29999999745000006,0.0,0.612933826916971,0.192,0.234899,0.27495,10
51977,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.16043417089221468,0.23529411280276827,0.0,0.8946703075180394,0.54,0.72,0.131667,10
51980,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.13839123508222986,0.5714285673469389,0.0,0.6961116047034156,0.62,0.66,0.258462,10
51982,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.44169292859610076,0.7499999953125,0.09090908950872362,0.6793485645519087,0.396,0.82,0.137,10
51983,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.28155516978054085,0.999999995,0.0,0.6756560334057963,0.4,0.78,0.181818,10
51984,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.40276696614444696,0.5999999950000001,0.0,0.6919015922304446,0.384,0.76,0.118118,10
51986,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.1566612306884625,0.4999999950000001,0.0,0.6904771134596979,0.396,0.344615,0.350897,10
51988,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.35322463346271377,0.624999995,0.17391304060491497,0.8434146119924699,0.228,0.326203,0.265325,10
51989,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.15858310979645854,0.44444444000000005,0.0,0.8573824519426168,0.2,0.2,0.325,10
51990,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.1006535924385787,0.24999999531250006,0.0,0.8663998184082693,0.168,0.42,0.166519,10
51991,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.022222221777777783,0.22222221777777784,0.0,0.8647815279884996,0.188,0.12,0.408,10
51993,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.028571427653061254,0.14285713826530627,0.0,0.8628301556347469,0.192,0.46,0.17269,10
51994,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.3439316206968047,0.6666666622222223,0.0,0.8392967487866795,0.196,0.12,0.452364,10
51995,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.21470959338126291,0.44444444000000005,0.0,0.8550846798956384,0.184,0.46,0.161391,10
51996,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.17457279270500184,0.4210526269252078,0.14285714040816327,0.875771320161346,0.196,0.14,0.383143,10
51997,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.2855477835765726,0.7272727223140496,0.0,0.8324958661758428,0.192,0.48,0.170286,10
51998,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.0,0.0,0.0,0.8819944797503683,0.2,0.0,0.419865,10
51999,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.05254901761048643,0.09999999625000015,0.0,0.8833441705780929,0.192,0.38,0.199059,10
511000,6,flanT5Base,contriever,pl_randmmr,4,0.8,1.0,0.0327485365254267,0.11111110617283973,0.0,0.8800299048737585,0.208,0.28,0.266,10
510,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.751240571814878,0.999999995,0.256410254174885,0.8319969951051132,0.444,0.293333,0.4202,10
513,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.017028984719842537,0.08695651682419688,0.0,0.8273058029857332,0.516,0.5,0.301,10
514,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.13333332986111124,0.19999999500000015,0.0,0.9155615671200286,0.308,0.48,0.247091,10
515,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.011466998077783097,0.060606057263544726,0.0,0.9089903140954337,0.268,0.26,0.338667,10
516,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.465606055675993,0.5999999950000001,0.19999999500000015,0.9058393514460077,0.236,0.24,0.307,10
517,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.018265261100000003,0.1034482740071344,0.0,0.9000281623958657,0.328,0.2,0.403556,10
518,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.0784313707589389,0.22222221777777784,0.0,0.9200422622914178,0.288,0.08,0.538909,10
5112,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.011694443839779198,0.06249999695312515,0.0,0.9136820954589954,0.264,0.28,0.319,10
5113,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.33908125717552645,0.4444444409876544,0.053333331640888944,0.9055465419434846,0.3,0.9,0.205172,10
5115,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.028539318279113914,0.18181817685950424,0.0,0.9091703482510196,0.248,0.08,0.475692,10
5116,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.03636363537190085,0.18181817685950424,0.0,0.9087237842586117,0.232,0.44,0.210462,10
5120,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.024999999625000005,0.24999999625000005,0.0,0.9066998565267431,0.244,0.26,0.322667,10
5121,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.11891601788670843,0.24999999781250004,0.0,0.7623607565753583,0.336,0.94,0.110815,10
5122,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.1162686901457182,0.31249999658203126,0.0,0.7918614794011265,0.352,0.32,0.354857,10
5123,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.26524334866053756,0.999999995,0.14925372996212968,0.7672493269132369,0.364,0.66,0.184,10
5124,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.26524334866053756,0.999999995,0.14925372996212968,0.7672374759110278,0.364,0.66,0.184,10
5125,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.0532766271306858,0.2222222202469136,0.0,0.8054441398745922,0.364,0.76,0.171826,10
5126,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.02857142832653061,0.2857142832653061,0.0,0.7604080527732401,0.348,0.7,0.169905,10
5127,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.26524334866053756,0.999999995,0.14925372996212968,0.7672374759110278,0.364,0.66,0.184,10
5128,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.23478260579659738,0.39999999520000007,0.0,0.9184211494012926,0.288,0.64,0.190069,10
5130,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.6032258019819492,0.6666666619501135,0.0322580622684705,0.9014780401822376,0.332,0.6,0.246194,10
5132,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.13471603744798488,0.3999999950222222,0.0,0.9011844615835727,0.288,0.298089,0.336818,10
5136,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.24999999781250004,0.24999999781250004,0.24999999781250004,0.9082421410769899,0.236,1.0,0.10725,10
5138,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.006249999781250007,0.062499997812500076,0.0,0.9048705623818144,0.288,0.08,0.538909,10
5141,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.09714285528730163,0.2857142807142858,0.0,0.44323040555101806,0.188,0.18,0.282167,10
5142,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.0,0.0,0.0,0.456452965015915,0.192,0.08,0.486545,10
5143,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.32767543463618,0.37499999500000003,0.16666666435555558,0.44457579657670127,0.172,0.58,0.140077,10
5146,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.032481202100740604,0.21052631080332423,0.0,0.43842959053706404,0.184,0.098361,0.412422,10
5148,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.2251501272988262,0.2999999950000001,0.0,0.5071534985416173,0.156,0.0,0.390937,10
5149,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.37499999500000003,0.37499999500000003,0.37499999500000003,0.507933086454182,0.152,0.032787,0.442236,10
5150,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.28624458439872713,0.3999999958,0.0,0.4424605456290154,0.188,0.1,0.321043,10
5151,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.44142461983393755,0.5882352891349482,0.1612903200988554,0.5367623754934242,0.156,0.58,0.127273,10
5152,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.10697587905833217,0.36363635900826446,0.0,0.44220485197497894,0.18,0.16,0.407273,10
5153,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.038947832530561576,0.1666666618055557,0.0,0.4379510418279048,0.208,0.38,0.211019,10
5155,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.36430444832857206,0.8999999950500001,0.0,0.45027115417398145,0.164,0.094737,0.340313,10
5156,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.3999999950222222,0.3999999950222222,0.3999999950222222,0.5236848665839633,0.144,0.02,0.514909,10
5157,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.1949783506485479,0.4285714235714286,0.0,0.4353978889021703,0.184,0.12,0.445818,10
5158,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.4631708606460857,0.5517241339357908,0.29268292368828075,0.5548033648711911,0.16,0.12,0.271111,10
5159,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.4592773032318207,0.5517241339357908,0.29268292368828075,0.5511565522307508,0.16,0.12,0.271111,10
5160,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.07333333186246917,0.3333333285802469,0.0,0.4435736790517157,0.192,0.124606,0.439382,10
5162,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.20952380607319226,0.3333333285802469,0.0,0.4600695986780619,0.196,0.76,0.139175,10
5163,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.28531468187254727,0.3999999950222222,0.1538461519242604,0.47448813252197597,0.152,0.56,0.124245,10
5164,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.3080952342762875,0.7142857092857143,0.0,0.4377891314435051,0.196,0.24,0.281263,10
5165,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.4367132821937748,0.4999999950000001,0.2564102531492439,0.4484833381812878,0.172,0.86,0.11173,10
5168,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.02499999900000004,0.1249999950000002,0.0,0.8126916672315584,0.308,0.19823,0.436047,10
5172,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.02539682442151679,0.14285713785714302,0.0,0.8142017436409466,0.284,0.286813,0.321949,10
5173,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.010894660375421944,0.0634920612748804,0.0,0.813348891759128,0.276,0.32,0.306,10
5174,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.010783738056134636,0.03921568390619007,0.0,0.8101907775918189,0.276,0.6,0.150737,10
5176,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.30848438112699933,0.9090909041322315,0.0,0.7226401889832312,0.256,0.34,0.272842,10
5179,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.10923520730923335,0.36363635867768596,0.0,0.6896926518799371,0.236,0.16,0.421,10
5180,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.10327811889597442,0.31578946869806096,0.0,0.7254000486333696,0.248,0.64,0.156966,10
5181,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.3658218175192409,0.6666666616666668,0.0,0.8287300650789351,0.32,0.92,0.196596,10
5183,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.06018085341956976,0.19999999500000015,0.0,0.7049125032227875,0.248,0.54,0.184923,10
5185,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.19370850942259113,0.22222221777777784,0.025974024537021502,0.6835488830457336,0.26,0.4,0.245714,10
5187,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.14466953808162358,0.266666661688889,0.0,0.7249278392197044,0.252,0.28,0.346,10
5188,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.047609678064257074,0.23529411266435996,0.0,0.7568778024245789,0.2,0.22,0.32,10
5190,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.0,0.0,0.0,0.8335394150430702,0.464,0.290909,0.350968,10
5192,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.14950157185678445,0.285714281122449,0.0,0.8366104199215381,0.516,0.178378,0.523696,10
5193,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.35535013554679074,0.4999999950000001,0.2857142816326531,0.7688635939441455,0.544,0.290909,0.473425,10
5194,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.3962658862425523,0.4999999950000001,0.33333332888888895,0.7626547825285254,0.524,0.98,0.06025,10
5195,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.0,0.0,0.0,0.7777664653938988,0.544,0.242424,0.51726,10
5196,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.31076389815687644,0.5333333283555556,0.024691356244475056,0.7849365564863433,0.2,0.52,0.153846,10
5197,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.0,0.0,0.0,0.717187586844015,0.22,0.16,0.384286,10
5198,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.012792207237014913,0.0779220758576489,0.0,0.7297137018933623,0.164,0.18,0.304,10
5199,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.08080653789469087,0.4444444395061729,0.0,0.7376893418168021,0.164,0.093878,0.33939,10
51100,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.130184433826517,0.4444444395061729,0.0,0.7445419383669314,0.204,0.6,0.146286,10
51101,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.17065723879098033,0.36363635867768596,0.0,0.7495914416490248,0.204,0.52,0.171895,10
51102,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.013101630702765488,0.07792207648507339,0.0,0.7200333800669498,0.18,0.14,0.405,10
51103,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.010697093616886835,0.056338026391589024,0.0,0.731415014498562,0.184,0.08,0.418286,10
51104,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.10420814103560179,0.16666666166666683,0.0,0.734127040405905,0.212,0.199257,0.383808,10
51105,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.0834615014353517,0.4285714239795918,0.0,0.7581926358578602,0.196,0.14,0.370667,10
51106,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.012292505933361493,0.051948050511047436,0.0,0.6988961012335976,0.208,0.14,0.390857,10
51108,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.0755441729892567,0.36363635867768596,0.0,0.7569606722391382,0.196,0.14,0.350118,10
51109,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.06028611399285333,0.1666666633680556,0.0,0.7471522233769434,0.16,0.0,0.471533,10
51110,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.12987542720076045,0.39999999520000007,0.0,0.7542337883293271,0.196,0.3,0.231172,10
51111,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.0,0.0,0.0,0.73128752360063,0.184,0.093878,0.353415,10
51112,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.008529741560611741,0.06060605895316809,0.0,0.7536982553577873,0.172,0.04,0.546,10
51114,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.008273730714711703,0.028985505902121466,0.0,0.7070792170831427,0.2,0.149442,0.421523,10
51115,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.04035714223165817,0.3749999953125,0.0,0.7142265236235097,0.196,0.18,0.354571,10
51116,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.0030769229349112493,0.030769229349112494,0.0,0.736668493532348,0.184,0.26,0.271059,10
51118,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.3072062055210594,0.7272727223140496,0.18181817946280993,0.8746368443454603,0.444,0.86,0.2015,10
51119,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.02193142044470506,0.06060605870982558,0.0,0.9064255496780523,0.424,0.26,0.447333,10
51120,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.145771084441016,0.42424241935720847,0.0,0.8878534223873672,0.428,0.64,0.219765,10
51121,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.054999998791666706,0.16666666388888893,0.0,0.9077174064653896,0.464,0.58,0.280471,10
51122,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.6666666622222223,0.6666666622222223,0.6666666622222223,0.9051864069507045,0.444,0.16,0.456,10
51123,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.00769230745003288,0.0769230745003288,0.0,0.8363163283052408,0.3,0.26,0.381818,10
51125,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.024060149289615074,0.14285713795918387,0.0,0.8916165511763967,0.324,0.32,0.331826,10
51127,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.11428571289065256,0.47619047174603185,0.0,0.8995178347712066,0.296,0.32,0.320615,10
51129,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.27799042777055905,0.36363635867768596,0.05263157749307483,0.8532874425716409,0.408,0.0,0.669205,10
51130,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.0,0.0,0.0,0.903488404287789,0.3,0.096774,0.481481,10
51131,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.0027027025314097994,0.027027025314097994,0.0,0.9158827424186262,0.272,0.1,0.512,10
51132,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.014660255655118437,0.062499997363281365,0.0,0.9005294319347762,0.28,0.4,0.257778,10
51133,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.05069731764187343,0.22222221805212622,0.0,0.9110412433097375,0.244,0.44,0.211368,10
51134,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.054049167894423086,0.11764705746107267,0.0,0.9318430433623484,0.272,0.354839,0.266667,10
51136,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.17203658033352706,0.3999999950000001,0.0,0.30490391802696093,0.128,0.28,0.162667,10
51137,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.20725337742406508,0.5999999950000001,0.058823526903114286,0.1949047071172094,0.152,1.0,0.099156,10
51138,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.3060835316908347,0.3999999950000001,0.06349206203073825,0.2693019706098122,0.128,0.6,0.105222,10
51139,6,flanT5Small,bm25,pl_randmmr,4,0.8,1.0,0.1090957506764468,0.17543859489073563,0.0,0.19309252843727603,0.152,0.38,0.162732,10
